,CellID,DNA_1,AF488,AF555,AF647,DNA_2,Control_488,Control_555,Control_647,DNA_3,CD3,PDL1,GRZB,DNA_4,Ki67,PanCK,CD45,DNA_5,CD68,CD3d,CD8a,DNA_6,CD163,aSMA,CD14,DNA_7,CD4,FOXP3,PDL1_2,DNA_8,CD11b,pRB,PD1,DNA_9,LaminABC,PDL1_3,LAG3,DNA_10,CD20,HLA_A,MHC_II_DPB1,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,x,y
853,960,12841.391025641024,844.0470085470085,135.14529914529913,443.3333333333333,6615.196581196581,1730.974358974359,232.73717948717947,869.4722222222222,17198.48076923077,2075.290598290598,500.0833333333333,1069.2435897435898,11070.837606837607,2533.181623931624,41386.0811965812,905.66452991453,6800.91452991453,1062.645299145299,970.352564102564,1913.2692307692307,6095.254273504273,1770.0213675213674,133.72008547008548,9245.228632478633,2934.141025641026,2021.6944444444443,284.0299145299145,1252.7628205128206,991.9337606837609,1178.7478632478633,626.8012820512821,1434.6773504273503,172.92094017094018,425.4978632478632,256.6260683760684,273.53846153846155,88.16880341880342,1172.679487179487,96.56837606837608,499.9337606837607,2106.8846153846152,1092.8846153846157,468,38.82355130235703,16.029828490032767,0.9107812224166472,0.8863636363636364,0.6842105263157895,-0.023284116768792,1089.9273504273503,2106.517094017094
854,961,9862.93525179856,877.4892086330935,141.98561151079136,444.6163069544364,5573.052757793765,1577.5107913669065,232.189448441247,760.505995203837,13176.549160671462,1989.604316546763,500.5731414868105,1059.3405275779376,8925.822541966427,2543.515587529976,49194.53237410072,892.1342925659472,5737.019184652278,1068.6906474820144,925.621103117506,1948.326139088729,5475.254196642686,1786.6546762589928,127.50359712230215,9216.148681055156,3127.517985611511,2220.832134292566,259.4340527577938,1215.395683453237,1845.2182254196643,1365.6618705035971,982.6378896882494,1751.4604316546763,103.64748201438849,408.1486810551559,233.1630695443645,253.53956834532372,85.46043165467626,1139.453237410072,93.79136690647482,488.3453237410072,1993.8009592326136,1090.052757793765,417,35.30875142982572,16.286397889091557,0.8872667377573377,0.8424242424242424,0.5848527349228612,0.4785166256340745,1093.464864864865,1995.8702702702703
855,962,10866.700495049505,862.8663366336634,141.5049504950495,448.24257425742576,5393.215346534654,1233.6683168316831,175.55445544554456,549.4084158415842,7596.086633663366,1433.2549504950496,389.6287128712871,910.4480198019802,3499.3737623762377,1025.5247524752476,30129.866336633662,854.5371287128713,1540.2623762376238,874.6311881188119,604.4232673267327,1191.069306930693,529.3514851485148,1220.3836633663366,60.46039603960397,3627.037128712872,166.3118811881188,588.5841584158416,94.16336633663366,1122.9777227722773,104.02722772277228,1149.2252475247524,422.78712871287127,1246.920792079208,95.62871287128714,374.2549504950495,248.76237623762376,208.75742574257427,71.5569306930693,1133.0049504950496,100.92574257425744,453.7227722772277,433.8019801980198,1094.2450495049504,404,27.07406371644901,19.09903748573939,0.7087729520966912,0.9550827423167848,0.7318840579710145,-0.8190559921461793,1094.2259615384614,433.49038461538464
856,963,9713.75,834.4603658536586,133.1219512195122,443.6707317073171,4925.118902439024,1295.0137195121952,171.96798780487805,575.8612804878048,11148.571646341465,1534.469512195122,428.7789634146341,942.7682926829268,6342.521341463415,4467.885670731707,28265.211890243903,874.8216463414634,3437.50762195122,989.5350609756098,770.1112804878048,1501.6935975609756,1501.9634146341464,1396.1875,81.2545731707317,5972.518292682927,567.3887195121952,1033.2378048780488,136.109756097561,1144.8932926829268,449.469512195122,1225.690548780488,507.780487804878,1413.8368902439024,202.6371951219512,439.4542682926829,299.0487804878049,262.3155487804878,80.95884146341463,1139.3856707317073,102.20274390243902,469.7286585365854,953.484756097561,1093.559451219512,656,33.428795926678326,25.06609248056168,0.6616244904982783,0.9647058823529412,0.7951515151515152,0.2024911378010511,1095.6656050955414,953.6942675159236
857,964,20935.94461538461,1021.6338461538462,170.33692307692309,447.3046153846154,10489.486153846154,1731.7953846153846,249.8323076923077,749.6169230769231,25638.164615384616,2109.052307692308,568.3,997.5615384615384,16101.575384615384,18844.46923076923,40940.056923076925,917.9553846153846,9199.412307692308,1430.9707692307693,1098.7753846153846,2255.8476923076923,7511.904615384616,1924.4492307692308,150.26,10404.649230769232,3871.153846153846,2041.5507692307688,269.3184615384615,1201.7107692307693,1745.9292307692308,1288.706153846154,750.4153846153846,1559.7246153846154,470.6492307692308,556.6876923076923,371.6923076923077,332.6292307692308,143.07846153846154,1079.86,100.9723076923077,458.43538461538463,1508.0276923076924,1093.8476923076923,650,33.148758994717106,25.96330618843489,0.6217243296042719,0.948905109489051,0.7765830346475507,-1.081004435004504,1096.4238578680204,1505.5507614213197
858,965,7156.262411347518,844.6737588652483,135.3049645390071,442.1914893617021,4121.666666666667,1432.893617021277,203.2198581560284,620.2907801418439,10608.04964539007,2167.0921985815603,505.97163120567376,976.2127659574468,6960.347517730496,4054.780141843972,49718.80141843972,877.9645390070922,5179.304964539007,1092.085106382979,921.8297872340426,1954.0567375886528,5111.553191489362,1820.0283687943263,140.36879432624113,10068.780141843972,2890.234042553192,1900.7659574468084,245.6595744680851,1189.4184397163122,1728.1347517730496,1245.4751773049643,671.4042553191489,1524.2056737588653,103.55319148936172,414.418439716312,237.75177304964535,258.1276595744681,82.83687943262412,1127.5815602836878,94.22695035460993,482.8156028368794,1985.276595744681,1094.659574468085,141,20.76305893292652,8.737384646607602,0.9071469712634156,0.933774834437086,0.6746411483253588,0.3459374834479181,1093.734375,1985.921875
859,966,16844.060402684565,917.1700223713648,147.71812080536913,444.4653243847875,8606.044742729306,1767.0111856823266,236.24161073825505,766.9507829977629,23136.883668903803,2220.049217002237,551.3780760626398,1050.7203579418344,14660.812080536913,7580.774049217002,32552.7807606264,910.9261744966444,9086.843400447427,1207.7069351230425,980.68903803132,1895.9776286353467,9660.127516778524,1991.3736017897093,160.2371364653244,10368.608501118568,4773.901565995526,2121.800894854586,277.80313199105143,1217.8769574944072,3933.357941834452,1381.2080536912752,891.1677852348994,1564.7293064876958,555.082774049217,657.4944071588367,324.62863534675614,364.08501118568233,111.23266219239372,1171.9530201342282,98.54362416107382,495.3422818791946,2058.5279642058167,1093.8970917225952,447,28.324823641216543,20.52076583055937,0.6892959106399446,0.9696312364425164,0.7198067632850241,0.5720313394535779,1094.4087301587301,2059.6944444444443
860,967,13546.733021077283,753.8688524590164,114.17798594847775,442.7494145199064,6477.43793911007,1564.217798594848,210.0679156908665,762.9695550351288,17647.285714285714,1866.5573770491803,454.9625292740047,1038.7634660421545,11737.789227166277,15059.201405152226,34090.810304449646,898.7166276346604,7584.210772833723,1190.887587822014,883.5433255269321,1735.1779859484775,7738.192037470726,1785.4519906323185,133.52927400468383,10521.302107728336,3101.3606557377047,2000.9625292740047,248.88992974238877,1195.9156908665104,2496.4262295081967,1275.175644028103,942.0374707259951,1630.5948477751756,860.9695550351288,771.9648711943794,386.8149882903981,409.7072599531616,158.7377049180328,1198.8056206088993,101.1592505854801,508.59250585480095,2158.302107728337,1093.4543325526931,427,24.67598526378847,22.217789736640256,0.435102228341393,0.9510022271714922,0.7413194444444444,0.6773167765900999,1093.3846153846155,2160.5042735042734
861,968,7188.019607843137,799.1372549019608,128.3921568627451,442.2901960784314,4319.890196078432,1506.1019607843136,219.4823529411765,730.6078431372549,9489.250980392157,2039.929411764706,450.3137254901961,1011.6470588235294,6632.949019607843,1533.529411764706,48771.43529411765,908.1764705882352,4668.650980392157,1084.9137254901962,920.0196078431372,1916.5176470588235,3725.427450980392,1739.007843137255,123.00392156862743,10067.125490196078,2493.164705882353,2453.007843137255,286.39607843137253,1231.5529411764703,2554.7686274509806,1541.0823529411764,853.5176470588235,2026.1098039215683,729.7529411764706,669.3686274509804,451.77647058823527,621.7176470588236,93.47450980392156,1164.0901960784313,95.06666666666666,497.1960784313725,2136.678431372549,1095.070588235294,255,19.87257894366688,16.9637823094241,0.5208837516410993,0.940959409594096,0.7083333333333334,-1.1050603559394876,1093.79,2134.51
862,969,8685.9008,802.5776,126.0352,445.0576,4930.6176,1629.9392,230.3648,836.9616,11145.0672,2172.0928,512.0624,1102.032,7945.1344,3239.2576,35061.6688,921.1232,6135.4032,1065.144,925.3424,1923.7632,5063.2992,1799.2736,118.216,11192.6112,2309.8928,1971.9248,229.496,1196.2016,1750.48,1342.5808,1720.0896,1672.3696,720.0352,656.7808,422.0512,485.4848,138.9248,1208.4256,102.296,504.3456,2202.3392,1094.0464,625,32.344895508547275,24.8019914712742,0.6418888438165788,0.95565749235474,0.7512019230769231,0.388935520597862,1093.7482269503546,2202.4113475177305
863,970,13161.20625,879.78125,143.15416666666667,445.375,6534.16875,1446.70625,196.19375,621.8229166666666,16521.327083333334,1717.7208333333333,479.1333333333333,999.0541666666668,10389.05,1892.84375,40541.64375,895.4395833333333,5927.435416666666,1053.2104166666666,933.3916666666668,1715.7979166666669,4393.608333333334,1654.6104166666669,116.65625,7956.091666666666,966.5458333333332,1295.1729166666669,155.89583333333334,1153.5958333333333,978.45625,1250.9458333333334,607.3854166666666,1494.6166666666666,99.97083333333332,381.69375,244.4020833333333,211.5,77.94375,1125.46875,103.13958333333332,468.0833333333333,1046.2645833333331,1095.3083333333334,480,28.07333208806779,21.94265659055077,0.6237558481611706,0.9523809523809524,0.7453416149068323,-1.0238763371834176,1094.6965811965813,1048.0042735042734
864,971,11452.543259557344,909.317907444668,148.75855130784709,446.5553319919517,6073.525150905432,1334.517102615694,189.27565392354128,593.6197183098592,13948.146881287728,1769.9275653923542,485.48490945674047,954.9114688128772,8533.44466800805,9204.796780684104,43913.633802816905,893.672032193159,4708.895372233401,1091.5291750503018,855.8832997987928,1772.2937625754528,3247.4325955734407,1602.8430583501006,105.22937625754528,7496.442655935613,1154.3158953722334,936.6036217303824,154.64989939637826,1154.8953722334004,771.0623742454728,1253.235412474849,494.7122736418511,1416.225352112676,156.682092555332,395.64386317907446,268.3319919517103,236.0623742454728,88.54728370221328,1202.2012072434609,104.80281690140843,471.88128772635815,770.1871227364185,1095.907444668008,497,32.43194037484003,19.742280903712647,0.7933777906368602,0.9669260700389104,0.6817558299039781,-0.73786529189967,1095.2261306532664,770.608040201005
865,972,19802.30283911672,957.3564668769716,160.97791798107255,447.4794952681388,9155.832807570978,1477.1671924290222,201.1608832807571,584.9589905362776,24351.7570977918,1965.89905362776,533.1545741324921,991.397476340694,15646.110410094638,8281.451104100946,39418.77602523659,891.839116719243,9408.687697160884,1247.6056782334383,1075.1451104100947,1742.0788643533124,8120.955835962145,1978.0694006309147,162.78864353312304,9244.069400630917,2762.832807570978,1356.1135646687696,204.29337539432177,1183.154574132492,2091.7634069400638,1301.3280757097791,638.4511041009464,1500.192429022082,521.198738170347,539.403785488959,372.4384858044164,292.61198738170344,183.5993690851735,1130.5110410094635,103.02523659305994,478.9621451104101,1487.820189274448,1095.9779179810726,317,25.666412995632346,16.10348158374465,0.7786853998516752,0.9606060606060606,0.7925,-0.2109357835215105,1097.6945812807883,1488.4926108374384
866,973,14394.491056910569,823.460162601626,129.4,443.4081300813008,7237.455284552845,1574.8552845528454,203.88943089430893,689.4569105691057,18744.234146341463,1650.4162601626017,448.1837398373984,998.29918699187,11962.79512195122,20926.266666666663,32373.778861788614,877.5821138211383,6884.195121951219,1322.8178861788615,836.209756097561,1537.8357723577235,6775.30406504065,1677.188617886179,123.20975609756096,7371.573983739838,3023.386991869919,1761.7756097560975,229.6390243902439,1192.4146341463415,1921.8731707317072,1245.3089430894308,896.2943089430894,1509.6162601626015,146.739837398374,435.49430894308944,233.4308943089431,250.7869918699187,92.22764227642276,1155.260162601626,97.9821138211382,491.4211382113821,2034.2227642276423,1094.8276422764227,615,34.303432822207625,23.02057042410161,0.7413790657713162,0.9669811320754716,0.7454545454545455,0.4349868793352713,1096.7148288973383,2035.6768060836503
867,974,13939.01066098081,676.5842217484009,109.87420042643924,454.452025586354,6233.773987206823,1328.6631130063963,178.8997867803838,732.2643923240938,12103.876332622602,1203.5095948827293,376.5607675906184,974.5927505330492,5239.066098081024,2001.957356076759,16947.609808102345,861.3113006396588,463.997867803838,733.588486140725,443.7441364605544,822.5245202558635,219.15351812366737,1057.637526652452,41.946695095948826,1208.0575692963753,152.71002132196162,1630.315565031983,103.20682302771856,1131.5799573560766,165.95095948827293,1044.3390191897654,461.3560767590618,1213.955223880597,121.4776119402985,367.4456289978678,238.7228144989339,235.88486140724947,100.3496801705757,1200.7931769722811,102.0959488272921,522.2665245202559,2415.345415778252,1095.6332622601278,469,31.171686894279556,19.18667604185892,0.7881242892616914,0.9532520325203252,0.7031484257871065,1.0748508404130963,1096.0133333333333,2416.5
868,975,4550.060747663551,854.6682242990654,136.72429906542055,449.6869158878505,3108.710280373832,1372.088785046729,207.8644859813084,619.7803738317757,5207.140186915888,1777.7009345794393,506.4205607476636,1011.4439252336448,3560.691588785047,1260.7009345794393,48699.542056074766,911.5093457943924,2669.7429906542056,1025.8691588785048,894.9439252336449,2140.644859813084,1877.1588785046729,1895.8364485981308,126.6588785046729,12415.280373831776,456.7803738317757,1013.7009345794391,137.70560747663552,1157.5514018691588,734.3878504672897,1322.7009345794393,569.4205607476636,1644.0280373831777,93.17289719626169,366.8971962616823,238.85046728971963,211.8785046728972,82.23831775700934,1109.53738317757,104.92523364485982,465.5420560747664,1065.0934579439252,1096.4485981308412,214,18.987015063275283,14.712923328171668,0.6320912495188126,0.9344978165938864,0.7430555555555556,-0.8802294181737568,1098.1,1061.7666666666667
869,976,12907.69825436409,913.728179551122,149.2493765586035,448.6009975062344,6642.326683291771,1446.369077306733,203.8229426433915,639.645885286783,16473.39152119701,1761.9875311720698,468.72319201995015,989.2643391521196,10635.092269326684,4779.788029925187,37427.3566084788,898.793017456359,6320.361596009975,1091.8753117206982,902.3441396508728,1765.1970074812969,5617.047381546135,1746.5311720698255,130.81047381546134,7922.665835411472,2786.1596009975065,1847.0548628428928,244.86533665835407,1204.498753117207,1271.9201995012468,1248.2019950124688,609.2568578553615,1537.8428927680798,388.08977556109727,538.9551122194514,361.6034912718205,341.47630922693264,125.78054862842892,1123.4812967581047,100.0922693266833,465.359102244389,1621.3491271820449,1098.4588528678305,401,25.44093714979461,20.69053163062691,0.581876581237174,0.9369158878504672,0.7638095238095238,-1.4259910501246649,1098.795918367347,1624.4489795918366
870,977,1484.7761557177616,795.5620437956204,126.78102189781022,447.8759124087591,1453.54501216545,1108.8880778588807,170.9294403892944,570.0900243309003,1386.9975669099756,1574.3844282238442,389.6520681265207,924.0364963503648,1151.4744525547446,1062.6934306569342,53127.40875912409,876.0656934306569,1328.54501216545,931.2068126520682,724.0681265206813,1870.897810218978,136.22384428223845,1036.8491484184915,41.91727493917275,1527.5279805352798,222.11922141119223,655.5401459854014,101.85401459854016,1121.7858880778588,97.00973236009732,1088.0900243309002,412.272506082725,1236.6739659367397,98.83698296836982,387.8418491484185,248.1021897810219,219.38199513381997,76.8661800486618,1204.985401459854,105.27250608272506,478.1094890510949,843.0170316301703,1097.596107055961,411,32.26417226229787,16.841314854673662,0.8529565442958725,0.955813953488372,0.6079881656804734,-0.7857047017440021,1100.4,843.4
871,978,15400.417633410672,906.69373549884,148.19489559164734,447.0440835266821,7866.095127610209,1495.2180974477958,198.16705336426915,623.0069605568445,19969.222737819025,1783.5011600928074,495.6751740139211,997.953596287703,12255.661252900232,11189.763341067286,30484.2969837587,885.6078886310905,6577.742459396752,1151.9303944315543,932.292343387471,1811.691415313225,4700.206496519721,1664.9628770301624,124.19489559164734,7683.092807424594,596.9628770301624,930.5313225058004,125.3294663573086,1146.598607888631,1190.9814385150812,1271.939675174014,543.9628770301624,1404.3178654292344,313.5266821345708,451.6194895591647,317.45475638051045,263.9628770301624,120.8027842227378,1157.9582366589327,106.17401392111368,467.7006960556844,976.5058004640372,1099.983758700696,431,25.091248889372693,21.97789158742113,0.4824589174349925,0.9663677130044844,0.7495652173913043,-0.5718531175340175,1098.5506607929515,977.1585903083701
872,979,10310.706601466993,837.5061124694377,133.80684596577018,444.74327628361857,5547.924205378973,1538.7481662591688,214.55501222493888,742.1833740831296,12852.107579462105,1847.4914425427876,475.7041564792176,1004.3031784841075,8467.361858190709,5008.784841075794,45453.18826405868,875.4669926650366,5064.168704156479,1048.1075794621026,848.59902200489,1608.4816625916872,4130.523227383863,1595.755501222494,106.119804400978,7536.657701711491,2013.865525672372,1831.2322738386308,242.6552567237164,1219.239608801956,1234.3496332518337,1297.3349633251837,721.1124694376529,1626.5281173594133,157.7726161369193,443.6552567237164,252.75550122249388,280.1246943765281,87.38875305623472,1135.2762836185818,96.24938875305624,490.677261613692,2010.718826405868,1100.320293398533,409,29.5848648394224,17.81816856261341,0.7982901106065645,0.9467592592592592,0.7835249042145593,-0.1362094513559674,1099.0549450549452,2009.7087912087911
873,980,7354.394789579158,854.9719438877755,139.5050100200401,449.5490981963928,4209.330661322645,1266.1402805611222,186.5691382765531,591.6212424849699,8824.042084168337,1783.8496993987976,479.8496993987976,969.7715430861724,5222.054108216433,1695.879759519038,45007.59919839679,895.9539078156313,2948.8637274549096,991.687374749499,841.436873747495,2137.060120240481,1075.2104208416831,1430.5370741482966,81.66733466933867,6108.901803607215,403.623246492986,765.9839679358718,122.13627254509018,1142.0841683366734,281.43887775551104,1142.312625250501,449.2825651302605,1300.2705410821643,120.06613226452906,387.5991983967936,249.37675350701403,213.71142284569137,108.6633266533066,1174.1863727454909,108.34268537074148,482.7715430861724,905.244488977956,1099.0781563126252,499,38.45265003753422,16.748131042581452,0.9001635410425283,0.9344569288389512,0.6198757763975156,1.1585751036082104,1101.4736842105262,909.8842105263158
874,981,9547.11879049676,877.0453563714902,139.73002159827217,445.1511879049676,5390.107991360691,1683.5442764578834,243.170626349892,828.3455723542116,12942.667386609071,1990.198704103672,515.3671706263499,1079.6047516198705,8798.207343412527,4561.550755939525,43516.10799136069,894.634989200864,5824.54211663067,1107.2656587473002,937.939524838013,1633.1231101511878,5454.611231101512,1795.0561555075594,125.69114470842332,10800.760259179266,3144.1036717062634,2616.7753779697623,271.8855291576674,1230.708423326134,2126.658747300216,1355.0453563714902,1251.8552915766738,1658.742980561555,146.52483801295895,446.9179265658747,240.46652267818573,253.61771058315333,105.92008639308855,1156.7775377969765,98.963282937365,491.3326133909287,2077.023758099352,1101.6652267818574,463,28.945984895312225,20.687103888211464,0.6994520138161651,0.9391480730223124,0.7145061728395061,-0.331812248259398,1098.9806763285023,2076.5797101449275
875,982,13211.45038167939,817.4427480916031,126.29770992366412,448.206106870229,6868.8702290076335,1627.7633587786258,225.5801526717557,791.2900763358779,18367.63358778626,2263.7709923664124,511.90076335877865,1105.5343511450385,12877.648854961832,7517.702290076336,49565.97709923664,937.6946564885496,9271.748091603053,1138.2366412213742,964.6183206106872,2132.7175572519086,11959.603053435114,2054.908396946565,168.64885496183206,14270.18320610687,5922.351145038168,2454.8244274809163,299.51145038167937,1235.2900763358778,7869.18320610687,1574.0839694656488,1574.2290076335878,2077.740458015267,2605.2748091603053,1200.961832061069,518.8167938931298,637.2519083969465,232.24427480916032,1248.1679389312976,106.29007633587786,512.8091603053435,2172.847328244274,1101.1374045801526,131,14.264763896324638,11.98702716640359,0.5420840690520027,0.9290780141843972,0.7197802197802198,-0.3201725937768509,1099.4673913043478,2173.282608695652
876,983,13598.856492027337,975.76993166287,164.2346241457859,447.47380410022777,7147.430523917996,1582.6082004555808,220.6492027334852,706.9430523917996,17188.330296127562,1990.129840546697,535.3667425968109,995.0660592255124,10687.929384965832,5183.692482915718,39857.95444191344,889.6400911161732,6348.95444191344,1127.642369020501,944.5330296127564,1905.236902050114,4895.858769931663,1764.389521640091,127.250569476082,8881.687927107061,2113.0888382687926,2151.378132118451,236.91799544419132,1194.7038724373576,1194.8132118451026,1300.3507972665147,636.9749430523918,1628.7722095671982,362.9316628701594,591.7585421412301,359.20728929384967,353.40774487471526,101.65375854214123,1113.8109339407745,97.96810933940776,473.75854214123007,1643.0728929384966,1101.4191343963553,439,25.746468700267503,21.85456909574049,0.5286537946604137,0.9712389380530974,0.8314393939393939,0.5103546050511141,1102.64,1641.4266666666667
877,984,9022.185950413224,902.1859504132232,151.97520661157026,447.4380165289256,5099.780991735537,1350.1818181818182,192.92561983471077,491.6735537190083,13202.43388429752,2101.086776859504,611.4380165289256,992.1735537190084,9055.512396694216,8883.495867768595,16312.045454545454,912.0206611570248,6453.5,1250.3760330578511,923.9421487603306,2251.4256198347107,6207.533057851239,1972.3512396694211,159.11157024793388,12131.710743801654,2054.3512396694214,2252.367768595041,232.49586776859505,1179.9876033057851,3334.429752066116,1467.1694214876034,1428.4173553719008,1542.9132231404958,138.91322314049586,397.72314049586777,249.59504132231405,214.83471074380165,83.92148760330579,1127.904958677686,96.61570247933884,460.5123966942149,1003.6570247933884,1103.2231404958677,242,19.2187546052101,16.090458085868907,0.5468556848530955,0.9603174603174603,0.7960526315789473,-0.2479546101765961,1102.1908396946565,1003.5038167938932
878,985,11803.723163841809,798.8022598870057,123.29943502824858,443.4124293785311,6206.401129943502,1693.785310734463,216.9435028248588,824.367231638418,15713.197740112995,2028.2711864406776,521.8418079096045,1118.6045197740114,10991.97175141243,5777.28813559322,41143.81355932204,928.2485875706216,7174.220338983051,1079.7175141242938,936.4971751412428,1904.870056497175,6458.310734463277,1911.4745762711864,137.7683615819209,14815.05649717514,3748.3898305084745,2603.553672316384,284.4858757062147,1220.7796610169491,2509.1638418079096,1389.7627118644068,1131.587570621469,1884.2033898305085,1051.5706214689264,772.6779661016949,484.271186440678,616.6101694915254,270.4406779661017,1341.0677966101696,116.15254237288136,524.180790960452,2185.7514124293784,1102.7627118644068,177,17.185308000659035,13.552841793947564,0.6148686246969637,0.9567567567567568,0.8009049773755657,-1.5005839244826509,1101.3529411764705,2184.607843137255
879,986,13991.124031007752,975.9715762273902,165.81653746770027,447.7932816537468,7578.074935400517,1565.514211886305,228.59431524547804,673.687338501292,18325.66149870801,2017.7312661498709,580.6692506459948,999.093023255814,11391.762273901808,5867.705426356589,32709.70284237726,899.1757105943152,7029.674418604651,1160.9018087855295,968.8656330749354,2153.576227390181,5930.356589147287,1816.4832041343668,135.55555555555554,8821.97157622739,2875.198966408269,2258.782945736434,262.578811369509,1193.780361757106,1575.2093023255811,1306.8966408268734,669.0490956072351,1530.8552971576228,411.266149870801,566.1834625322997,347.31007751937983,323.93023255813955,105.2248062015504,1119.3565891472867,98.00516795865632,473.9250645994832,1663.5736434108528,1105.8966408268734,387,22.453394157904945,22.085827348971964,0.1802011070214556,0.9532019704433498,0.7995867768595041,-0.7154509359869993,1106.7357512953367,1664.3782383419689
880,987,2084.343859649123,931.7333333333332,158.04912280701754,448.2315789473684,2205.438596491228,1388.0701754385964,217.41052631578947,649.161403508772,3013.357894736842,2184.0070175438595,512.319298245614,989.4350877192984,2694.038596491228,1427.817543859649,55348.36140350877,910.4105263157896,2781.719298245614,1079.1754385964912,950.40350877193,2378.2631578947367,1444.4245614035087,1713.4421052631578,101.07719298245614,9591.150877192982,979.3228070175438,1264.8491228070177,173.9438596491228,1162.0842105263157,823.340350877193,1305.014035087719,550.6877192982456,1580.042105263158,91.84912280701757,382.6736842105263,247.32280701754385,208.0280701754386,69.94736842105263,1187.0350877192982,102.89824561403508,476.7473684210526,929.442105263158,1108.39649122807,285,22.518916622984168,16.459615861235896,0.682458903578644,0.9375,0.75,0.6812595481502494,1106.0,928.5
881,988,7564.316301703163,849.948905109489,135.3771289537713,448.10705596107056,4242.63503649635,1363.7031630170316,200.07542579075425,654.1703163017031,8097.321167883211,1674.7007299270074,446.0632603406326,988.3771289537711,4511.257907542579,1745.6642335766423,44338.55231143552,877.1265206812652,2366.2019464720192,944.6107055961072,752.8686131386861,1606.4744525547446,137.12408759124088,1028.316301703163,42.95133819951338,1501.647201946472,178.43552311435522,738.3868613138686,97.84671532846716,1129.3552311435524,91.7396593673966,1093.2725060827252,412.2189781021898,1232.6131386861314,96.73722627737226,381.2214111922141,243.3065693430657,213.96350364963504,70.71289537712896,1206.6082725060828,105.992700729927,477.4525547445256,799.8637469586374,1108.8734793187348,411,24.529621490760704,21.397921212495916,0.4889178051746125,0.9693396226415094,0.8122529644268774,-0.9483565614349726,1107.8206896551724,801.255172413793
882,989,7923.75,728.2138888888888,114.91666666666669,448.9055555555556,4443.194444444444,1297.3194444444443,198.55555555555557,782.0138888888889,9262.533333333333,1494.1361111111112,453.9055555555556,1029.175,6185.519444444444,1988.275,54024.73333333333,897.1694444444445,4042.563888888889,939.6388888888888,863.5916666666667,1583.7083333333333,189.00277777777777,1038.3,39.375,1177.8916666666669,182.89444444444445,1062.1,104.34722222222224,1130.25,160.40555555555557,1054.9888888888888,464.5138888888889,1219.6722222222222,124.925,391.19166666666666,238.51944444444445,271.43333333333334,96.91111111111113,1205.2222222222222,101.33055555555556,526.85,2332.6472222222224,1109.7416666666666,360,22.40178703675348,20.53698108001592,0.3994468033136905,0.9703504043126684,0.8181818181818182,0.0495873262420472,1112.3333333333333,2330.7982456140353
883,990,9610.236084452976,869.9213051823416,138.44529750479848,447.0902111324376,5168.024952015355,1388.376199616123,194.93474088291745,611.6429942418426,11569.071017274471,1726.376199616123,465.9251439539348,980.6852207293666,7150.111324376199,2110.9404990403077,38397.26295585413,892.3243761996162,4108.769673704414,1026.013435700576,866.2226487523992,1952.1324376199616,2170.831094049904,1603.190019193858,92.8176583493282,8040.163147792707,733.4184261036469,1261.362763915547,153.21305182341652,1149.7140115163147,622.253358925144,1229.4548944337812,575.0748560460653,1465.750479846449,118.35508637236084,377.5143953934741,242.3531669865643,204.33781190019195,105.1823416506718,1101.0191938579655,103.32437619961613,465.0095969289827,1079.3186180422265,1110.7562380038387,521,34.04686146891214,19.71237877342089,0.8153432682603152,0.94043321299639,0.7442857142857143,0.068056090695919,1111.8235294117646,1079.6638655462184
884,991,3508.7640449438204,824.0786516853933,130.17977528089887,441.8314606741573,271.4494382022472,751.8876404494382,88.80898876404494,276.7752808988764,283.40449438202245,803.2022471910112,217.6292134831461,816.438202247191,312.46067415730334,900.1685393258427,2187.3932584269664,799.876404494382,364.17977528089887,758.7640449438202,488.6292134831461,917.5730337078652,211.0,1064.797752808989,37.70786516853933,1232.2808988764043,195.31460674157304,972.123595505618,184.0,1134.0224719101125,249.8426966292135,1128.247191011236,490.123595505618,1278.943820224719,103.6741573033708,400.123595505618,249.26966292134836,245.31460674157304,78.2247191011236,1150.7865168539329,98.78651685393258,492.2022471910112,1907.7191011235957,1111.1573033707866,89,11.404740439765169,9.928023663621472,0.4921378461261128,0.978021978021978,0.8090909090909091,0.4089336210317021,1112.1951219512196,1908.0243902439024
885,992,5746.906614785992,802.3696498054475,127.53307392996108,443.44163424124514,3570.729571984436,1545.2801556420234,222.8774319066148,812.0603112840467,7368.758754863813,1987.0311284046693,479.8171206225681,1082.9357976653696,5305.375486381323,5519.88326848249,49596.14007782101,905.4455252918287,4153.822957198444,1064.9260700389104,933.6342412451362,2125.3540856031127,3146.63813229572,1791.2529182879375,134.16926070038912,12762.373540856031,2298.5194552529183,2447.509727626459,273.863813229572,1238.953307392996,1755.3054474708172,1387.476653696498,684.0466926070039,1783.8677042801555,454.7470817120623,531.784046692607,351.7081712062257,379.08949416342415,98.73540856031128,1184.4124513618676,97.93968871595332,503.5252918287938,2131.3424124513617,1110.7295719844358,514,35.816571402703914,19.727588677722512,0.8346405578693282,0.8923611111111112,0.6993197278911565,1.4065986007405409,1113.2356687898089,2135.9490445859874
