,CellID,NUCLEI,PDL1,PD1,CD45,DCLAMP,EOMES,CD3,HLAII,CD8,CCR2,GRZB,CD20,CD68,TBET,CD66B,CD11C,CD163,CD11B,CD169,FOXP3,KI67,PANCK,SMA,DSDNA,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,x,y
0,4,24.355223880597016,21.071641791044776,2.555223880597015,16.84179104477612,19.9910447761194,23.17910447761194,38.72835820895522,12.964179104477612,14.814925373134328,94.8179104477612,28.29850746268657,33.97611940298508,26.55223880597015,18.06865671641791,37.73134328358209,28.707462686567165,19.232835820895524,25.65074626865672,32.03283582089552,22.72238805970149,6.104477611940299,107.82388059701492,32.86865671641791,46.54626865671642,1981.7940298507465,596.2328358208955,335,26.261199039848023,16.40250137660788,0.7809522551778525,0.9410112359550562,0.7579185520361991,0.013976247711422,242.24,1323.304
1,5,21.881873727087576,21.248472505091648,3.120162932790224,13.835030549898168,16.077393075356415,21.17922606924644,35.82892057026476,10.45213849287169,14.41140529531568,68.38696537678207,30.562118126272917,28.16089613034623,26.527494908350302,17.077393075356415,34.5254582484725,28.44399185336049,20.63951120162933,30.480651731160897,32.83910386965377,29.537678207739308,68.87372708757637,99.67006109979631,36.43991853360489,78.4521384928717,1961.816700610998,596.8900203665988,491,27.6853515492223,22.64487144197619,0.5753078994267605,0.9722772277227724,0.8210702341137124,-1.1828951419077482,242.41450777202073,1309.0518134715026
2,7,33.421875,13.453125,0.09375,6.734375,5.25,1.890625,23.0625,6.59375,1.109375,94.390625,5.828125,10.34375,12.203125,2.140625,22.5,10.59375,0.046875,3.484375,5.21875,0.328125,22.75,48.765625,10.703125,46.1875,1746.875,603.265625,64,9.400095444126618,8.63187693328108,0.3959421502503651,0.9696969696969696,0.7901234567901234,1.077014061714308,250.63636363636363,1142.3636363636363
3,8,28.67515923566879,11.79936305732484,1.9745222929936304,12.872611464968152,13.617834394904458,16.955414012738853,34.80891719745223,5.576433121019108,11.156050955414011,59.72611464968153,27.248407643312103,27.423566878980893,21.452229299363054,12.302547770700636,27.04140127388535,23.60828025477707,14.356687898089172,18.828025477707005,26.308917197452228,24.88216560509554,102.56050955414013,66.69745222929936,20.410828025477706,97.4968152866242,1831.063694267516,604.5,314,20.888208497850297,19.14144468055112,0.4003195626381768,0.9631901840490796,0.7476190476190476,1.5707963267948966,250.82481751824818,1206.5109489051094
4,9,26.86511156186613,21.845841784989855,3.8569979716024334,16.786004056795132,18.63083164300203,31.36004056795132,45.11359026369168,13.18052738336714,16.455375253549697,91.34787018255578,46.8184584178499,42.36206896551724,33.43813387423935,23.69371196754564,46.35294117647059,34.10040567951319,25.67342799188641,35.20892494929006,53.09330628803245,42.03245436105477,119.86409736308316,82.02231237322515,43.25557809330629,111.32048681541582,2259.5963488843813,605.341784989858,986,38.86457142822674,32.54639536757953,0.5465431245157807,0.9714285714285714,0.7435897435897436,-1.4469277766027453,246.78934624697337,1536.7070217917676
5,10,21.099378881987576,24.16770186335404,5.366459627329193,17.937888198757765,21.80745341614907,30.96894409937888,34.440993788819874,13.043478260869565,13.956521739130435,68.74534161490683,26.869565217391305,34.26086956521739,36.63975155279503,24.614906832298136,43.7888198757764,31.88198757763975,21.503105590062116,31.055900621118013,41.21739130434783,35.192546583850934,38.74534161490684,148.19254658385094,49.06211180124224,61.56521739130435,2298.496894409938,604.472049689441,161,16.2786453631792,13.172029762995187,0.5875882801258512,0.936046511627907,0.6313725490196078,-1.0597096439085525,248.2173913043478,1568.0869565217392
6,11,20.88964577656676,27.137602179836517,5.05858310626703,19.257493188010898,23.3133514986376,30.907356948228884,37.19073569482289,14.926430517711172,18.06267029972752,87.78201634877384,32.997275204359674,38.62806539509537,34.5599455040872,22.076294277929158,44.90190735694823,31.430517711171664,26.651226158038146,30.651226158038146,40.27111716621253,37.89373297002725,35.33106267029973,115.37602179836512,39.30653950953678,67.15395095367847,2191.9713896457765,606.5313351498637,734,31.645098016008266,29.5968893329422,0.3539201537955274,0.9799732977303072,0.790948275862069,1.5097945503464416,249.59322033898306,1483.1610169491526
7,12,29.967391304347824,24.95108695652174,3.6557971014492754,17.505434782608695,18.94927536231884,30.97463768115942,37.41666666666666,14.916666666666666,15.815217391304348,74.59601449275362,43.93297101449275,36.95289855072464,37.21557971014493,24.505434782608692,45.56884057971015,32.969202898550726,29.831521739130437,39.6322463768116,47.583333333333336,45.981884057971016,76.23188405797102,124.70471014492752,53.52717391304348,98.3695652173913,2314.9347826086955,611.2427536231884,552,27.433222232432065,25.81599052690588,0.3382718804019038,0.9566724436741768,0.7863247863247863,-0.1228268112219921,252.26582278481013,1580.3966244725739
8,13,29.663192182410423,28.553745928338763,6.933550488599349,21.38631921824104,20.998045602605863,17.116612377850164,19.76026058631922,11.908794788273616,20.777198697068403,15.501628664495112,18.560912052117263,23.724429967426712,28.20586319218241,19.775895765472317,20.80912052117264,26.7557003257329,25.85928338762215,14.609120521172638,24.126384364820847,24.766775244299676,1.0026058631921824,8.520521172638437,15.089902280130293,9.985667752442996,590.085993485342,612.757003257329,1535,57.97759503738043,34.49651669428346,0.8037276448296838,0.967843631778058,0.7351532567049809,0.2017663847435618,262.4586776859504,248.82231404958677
9,14,37.85915492957746,13.45774647887324,0.6197183098591549,9.647887323943662,10.211267605633802,8.859154929577464,38.647887323943664,8.014084507042254,8.640845070422536,119.09859154929578,10.267605633802816,24.338028169014084,20.74647887323944,8.246478873239436,39.20422535211268,16.471830985915492,9.035211267605634,14.47887323943662,16.345070422535212,16.302816901408452,97.06338028169014,72.87323943661971,19.47183098591549,59.54225352112676,1731.8591549295777,613.3028169014085,142,15.506022257141424,11.65362073438398,0.6596710091569981,0.9726027397260274,0.7888888888888889,-1.170983560606352,258.8269230769231,1131.25
10,15,32.81395348837209,8.271317829457365,1.751937984496124,8.03875968992248,10.682170542635658,19.21705426356589,36.29457364341085,4.782945736434108,12.418604651162791,98.28682170542636,18.25581395348837,29.79069767441861,25.25581395348837,14.930232558139537,34.31782945736434,17.3953488372093,13.13953488372093,27.0,24.829457364341085,27.449612403100776,34.15503875968992,111.74418604651164,31.76744186046512,50.86046511627907,2230.271317829457,613.5193798449612,129,15.04517842374432,10.904512621536298,0.688975602151246,0.9555555555555556,0.7678571428571429,0.9916474484806954,254.89583333333334,1514.8958333333333
11,16,27.64755838641189,23.13375796178344,4.528662420382165,15.439490445859873,19.072186836518046,33.539278131634816,27.84713375796178,9.828025477707008,11.329087048832273,50.74734607218684,18.639065817409765,24.318471337579616,28.71125265392781,17.70276008492569,34.05307855626327,26.129511677282377,17.54352441613588,34.12951167728238,34.031847133757964,28.643312101910823,8.428874734607218,141.37579617834396,39.52016985138004,37.46284501061571,1768.8322717622082,616.4458598726114,471,30.477611127524558,19.89532965586018,0.7575431646307929,0.9553752535496958,0.7136363636363636,-1.2430293253646625,261.72727272727275,1158.5757575757575
12,17,34.073412698412696,22.33134920634921,3.9027777777777777,18.813492063492063,19.811507936507937,24.26984126984127,51.74801587301587,14.549603174603174,13.686507936507937,119.99007936507935,35.351190476190474,40.27777777777778,32.43650793650794,22.65873015873016,49.33928571428572,34.30357142857143,20.678571428571427,26.851190476190474,35.00198412698413,32.42261904761905,132.41865079365078,82.64285714285714,32.49801587301587,111.7579365079365,1855.8551587301588,620.0218253968254,504,33.03154063104133,19.46268892778577,0.8079760746385262,0.9655172413793104,0.7,0.5535197437729306,262.48,1226.3644444444444
13,18,20.612676056338028,21.88169014084507,2.6887323943661974,13.614084507042254,16.591549295774648,25.37042253521127,27.632394366197182,8.346478873239437,11.640845070422536,48.79577464788732,26.04084507042253,28.559154929577463,26.664788732394367,17.83661971830986,30.8943661971831,25.152112676056337,23.114084507042254,30.935211267605634,37.22957746478873,31.145070422535213,47.719718309859154,123.22676056338028,40.88591549295775,72.28732394366197,2291.4,626.7521126760563,710,40.39458135399743,23.030707771772175,0.8215451269934482,0.9479305740987984,0.7215447154471545,0.0740241113567759,261.2092050209205,1562.6066945606694
14,19,22.25796178343949,13.90127388535032,1.625796178343949,13.020700636942674,16.54299363057325,15.143312101910828,34.697452229299365,8.130573248407643,10.26751592356688,87.46815286624204,34.995222929936304,31.906050955414013,24.730891719745223,14.124203821656051,36.46815286624204,26.00796178343949,15.993630573248408,19.37579617834395,26.19745222929936,24.595541401273884,102.14808917197452,66.59713375796179,27.74044585987261,86.828025477707,1993.968152866242,626.4442675159236,628,44.68104937637191,18.22846001542755,0.912996010600319,0.9631901840490796,0.5304054054054054,0.6269840780335991,267.0612244897959,1333.1224489795918
